Date,Open,Close,PercentChange
01/21/2014,1841.05,1843.80,0.001494
01/22/2014,1844.71,1844.86,0.000081
01/23/2014,1842.29,1828.46,-0.007507
01/24/2014,1826.96,1790.29,-0.020072
01/27/2014,1791.03,1781.56,-0.005287
01/28/2014,1783.00,1792.50,0.005328
01/29/2014,1790.15,1774.20,-0.008910
01/30/2014,1777.17,1794.19,0.009577
01/31/2014,1790.88,1782.59,-0.004629
02/03/2014,1782.68,1741.89,-0.022881
02/04/2014,1743.82,1755.20,0.006526
02/05/2014,1753.38,1751.64,-0.000992
02/06/2014,1752.99,1773.43,0.011660
02/07/2014,1776.01,1797.02,0.011830
02/10/2014,1796.20,1799.84,0.002027
02/11/2014,1800.45,1819.75,0.010720
02/12/2014,1820.12,1819.26,-0.000472
02/13/2014,1814.82,1829.83,0.008271
02/14/2014,1828.46,1838.63,0.005562
02/18/2014,1839.03,1840.76,0.000941
02/19/2014,1838.90,1828.75,-0.005520
02/20/2014,1829.24,1839.78,0.005762
02/21/2014,1841.07,1836.25,-0.002618
02/24/2014,1836.78,1847.61,0.005896
02/25/2014,1847.66,1845.12,-0.001375
02/26/2014,1845.79,1845.16,-0.000341
02/27/2014,1844.90,1854.29,0.005090
02/28/2014,1855.12,1859.45,0.002334
03/03/2014,1857.68,1845.73,-0.006433
03/04/2014,1849.23,1873.91,0.013346
03/05/2014,1874.05,1873.81,-0.000128
03/06/2014,1874.18,1877.03,0.001521
03/07/2014,1878.52,1878.04,-0.000256
03/10/2014,1877.86,1877.17,-0.000367
03/11/2014,1878.26,1867.63,-0.005659
03/12/2014,1866.15,1868.20,0.001099
03/13/2014,1869.06,1846.34,-0.012156
03/14/2014,1845.07,1841.13,-0.002135
03/17/2014,1842.81,1858.83,0.008693
03/18/2014,1858.92,1872.25,0.007171
03/19/2014,1872.25,1860.77,-0.006132
03/20/2014,1860.09,1872.01,0.006408
03/21/2014,1874.53,1866.52,-0.004273
03/24/2014,1867.67,1857.44,-0.005477
03/25/2014,1859.48,1865.62,0.003302
03/26/2014,1867.09,1852.56,-0.007782
03/27/2014,1852.11,1849.04,-0.001658
03/28/2014,1850.07,1857.62,0.004081
03/31/2014,1859.16,1872.34,0.007089
04/01/2014,1873.96,1885.52,0.006169
04/02/2014,1886.61,1890.90,0.002274
04/03/2014,1891.43,1888.77,-0.001406
04/04/2014,1890.25,1865.09,-0.013310
04/07/2014,1863.92,1845.04,-0.010129
04/08/2014,1845.48,1851.96,0.003511
04/09/2014,1852.64,1872.18,0.010547
04/10/2014,1872.28,1833.08,-0.020937
04/11/2014,1830.65,1815.69,-0.008172
04/14/2014,1818.18,1830.61,0.006837
04/15/2014,1831.45,1842.98,0.006296
04/16/2014,1846.01,1862.31,0.008830
04/17/2014,1861.73,1864.85,0.001676
04/21/2014,1865.79,1871.89,0.003269
04/22/2014,1872.57,1879.55,0.003727
04/23/2014,1879.32,1875.39,-0.002091
04/24/2014,1881.97,1878.61,-0.001785
04/25/2014,1877.72,1863.40,-0.007626
04/28/2014,1865.00,1869.43,0.002375
04/29/2014,1870.78,1878.33,0.004036
04/30/2014,1877.10,1883.95,0.003649
05/01/2014,1884.39,1883.68,-0.000377
05/02/2014,1885.30,1881.14,-0.002207
05/05/2014,1879.45,1884.66,0.002772
05/06/2014,1883.69,1867.72,-0.008478
05/07/2014,1868.53,1878.21,0.005181
05/08/2014,1877.39,1875.63,-0.000937
05/09/2014,1875.27,1878.48,0.001712
05/12/2014,1880.03,1896.65,0.008840
05/13/2014,1896.75,1897.45,0.000369
05/14/2014,1897.13,1888.53,-0.004533
05/15/2014,1888.16,1870.85,-0.009168
05/16/2014,1871.19,1877.86,0.003565
05/19/2014,1876.66,1885.08,0.004487
05/20/2014,1884.88,1872.83,-0.006393
05/21/2014,1873.34,1888.03,0.007842
05/22/2014,1888.19,1892.49,0.002277
05/23/2014,1893.32,1900.53,0.003808
05/27/2014,1902.01,1911.91,0.005205
05/28/2014,1911.77,1909.78,-0.001041
05/29/2014,1910.60,1920.03,0.004936
05/30/2014,1920.33,1923.57,0.001687
06/02/2014,1923.87,1924.97,0.000572
06/03/2014,1923.07,1924.24,0.000608
06/04/2014,1923.06,1927.88,0.002506
06/05/2014,1928.52,1940.46,0.006191
06/06/2014,1942.41,1949.44,0.003619
06/09/2014,1948.97,1951.27,0.001180
06/10/2014,1950.34,1950.79,0.000231
06/11/2014,1949.37,1943.89,-0.002811
06/12/2014,1943.35,1930.11,-0.006813
06/13/2014,1930.80,1936.16,0.002776
06/16/2014,1934.84,1937.78,0.001520
06/17/2014,1937.15,1941.99,0.002499
06/18/2014,1942.73,1956.98,0.007335
06/19/2014,1957.50,1959.48,0.001011
06/20/2014,1960.45,1962.87,0.001234
06/23/2014,1962.92,1962.61,-0.000158
06/24/2014,1961.97,1949.98,-0.006111
06/25/2014,1949.27,1959.53,0.005264
06/26/2014,1959.89,1957.22,-0.001362
06/27/2014,1956.56,1960.96,0.002249
06/30/2014,1960.79,1960.23,-0.000286
07/01/2014,1962.29,1973.32,0.005621
07/02/2014,1973.06,1974.62,0.000791
07/03/2014,1975.88,1985.44,0.004838
07/07/2014,1984.22,1977.65,-0.003311
07/08/2014,1976.39,1963.71,-0.006416
07/09/2014,1965.10,1972.83,0.003934
07/10/2014,1966.67,1964.68,-0.001012
07/11/2014,1965.76,1967.57,0.000921
07/14/2014,1969.86,1977.10,0.003675
07/15/2014,1977.36,1973.28,-0.002063
07/16/2014,1976.35,1981.57,0.002641
07/17/2014,1979.75,1958.12,-0.010926
07/18/2014,1961.54,1978.22,0.008504
07/21/2014,1976.93,1973.63,-0.001669
07/22/2014,1975.65,1983.53,0.003989
07/23/2014,1985.32,1987.01,0.000851
07/24/2014,1988.07,1987.98,-0.000045
07/25/2014,1984.60,1978.34,-0.003154
07/28/2014,1978.25,1978.91,0.000334
07/29/2014,1980.03,1969.95,-0.005091
07/30/2014,1973.21,1970.07,-0.001591
07/31/2014,1965.14,1930.67,-0.017541
08/01/2014,1929.80,1925.15,-0.002410
08/04/2014,1926.62,1938.99,0.006421
08/05/2014,1936.34,1920.21,-0.008330
08/06/2014,1917.29,1920.24,0.001539
08/07/2014,1923.03,1909.57,-0.006999
08/08/2014,1910.35,1931.59,0.011118
08/11/2014,1933.43,1936.92,0.001805
08/12/2014,1935.73,1933.75,-0.001023
08/13/2014,1935.60,1946.72,0.005745
08/14/2014,1947.41,1955.18,0.003990
08/15/2014,1958.87,1955.06,-0.001945
08/18/2014,1958.36,1971.74,0.006832
08/19/2014,1972.73,1981.60,0.004496
08/20/2014,1980.46,1986.51,0.003055
08/21/2014,1986.82,1992.37,0.002793
08/22/2014,1992.60,1988.40,-0.002108
08/25/2014,1991.74,1997.92,0.003103
08/26/2014,1998.59,2000.02,0.000716
08/27/2014,2000.54,2000.12,-0.000210
08/28/2014,1997.42,1996.74,-0.000340
08/29/2014,1998.45,2003.37,0.002462
09/02/2014,2004.07,2002.28,-0.000893
09/03/2014,2003.57,2000.72,-0.001422
09/04/2014,2001.67,1997.65,-0.002008
09/05/2014,1998.00,2007.71,0.004860
09/08/2014,2007.17,2001.54,-0.002805
09/09/2014,2000.73,1988.44,-0.006143
09/10/2014,1988.41,1995.69,0.003661
09/11/2014,1992.85,1997.45,0.002308
09/12/2014,1996.74,1985.54,-0.005609
09/15/2014,1986.04,1984.13,-0.000962
09/16/2014,1981.93,1998.98,0.008603
09/17/2014,1999.30,2001.57,0.001135
09/18/2014,2003.07,2011.36,0.004139
09/19/2014,2012.74,2010.40,-0.001163
09/22/2014,2009.08,1994.29,-0.007362
09/23/2014,1992.78,1982.77,-0.005023
09/24/2014,1983.34,1998.30,0.007543
09/25/2014,1997.32,1965.99,-0.015686
09/26/2014,1966.22,1982.85,0.008458
09/29/2014,1978.96,1977.80,-0.000586
09/30/2014,1978.21,1972.29,-0.002993
10/01/2014,1971.44,1946.16,-0.012823
10/02/2014,1945.83,1946.17,0.000175
10/03/2014,1948.12,1967.90,0.010153
10/06/2014,1970.01,1964.82,-0.002635
10/07/2014,1962.36,1935.10,-0.013891
10/08/2014,1935.55,1968.89,0.017225
10/09/2014,1967.68,1928.21,-0.020059
10/10/2014,1925.63,1906.13,-0.010127
10/13/2014,1905.65,1874.74,-0.016220
10/14/2014,1877.11,1877.70,0.000314
10/15/2014,1874.18,1862.49,-0.006237
10/16/2014,1855.95,1862.76,0.003669
10/17/2014,1864.91,1886.76,0.011716
10/20/2014,1885.62,1904.01,0.009753
10/21/2014,1909.38,1941.28,0.016707
10/22/2014,1941.29,1927.11,-0.007304
10/23/2014,1931.02,1950.82,0.010254
10/24/2014,1951.59,1964.58,0.006656
10/27/2014,1962.97,1961.63,-0.000683
10/28/2014,1964.14,1985.05,0.010646
10/29/2014,1983.29,1982.30,-0.000499
10/30/2014,1979.49,1994.65,0.007659
10/31/2014,2001.20,2018.05,0.008420
11/03/2014,2018.21,2017.81,-0.000198
11/04/2014,2015.81,2012.10,-0.001840
11/05/2014,2015.29,2023.57,0.004109
11/06/2014,2023.33,2031.21,0.003895
11/07/2014,2032.36,2031.92,-0.000216
11/10/2014,2032.01,2038.26,0.003076
11/11/2014,2038.20,2039.68,0.000726
11/12/2014,2037.75,2038.25,0.000245
11/13/2014,2039.21,2039.33,0.000059
11/14/2014,2039.74,2039.82,0.000039
11/17/2014,2038.29,2041.32,0.001487
11/18/2014,2041.48,2051.80,0.005055
11/19/2014,2051.16,2048.72,-0.001190
11/20/2014,2045.87,2052.75,0.003363
11/21/2014,2057.46,2063.50,0.002936
11/24/2014,2065.07,2069.41,0.002102
11/25/2014,2070.15,2067.03,-0.001507
11/26/2014,2067.36,2072.83,0.002646
11/28/2014,2074.78,2067.56,-0.003480
12/01/2014,2065.78,2053.44,-0.005974
12/02/2014,2053.77,2066.55,0.006223
12/03/2014,2067.45,2074.33,0.003328
12/04/2014,2073.64,2071.92,-0.000829
12/05/2014,2072.78,2075.37,0.001250
12/08/2014,2074.84,2060.31,-0.007003
12/09/2014,2056.55,2059.82,0.001590
12/10/2014,2058.86,2026.14,-0.015892
12/11/2014,2027.92,2035.33,0.003654
12/12/2014,2030.36,2002.33,-0.013805
12/15/2014,2005.03,1989.63,-0.007681
12/16/2014,1986.71,1972.74,-0.007032
12/17/2014,1973.77,2012.89,0.019820
12/18/2014,2018.98,2061.23,0.020926
12/19/2014,2061.04,2070.65,0.004663
12/22/2014,2069.28,2078.54,0.004475
12/23/2014,2081.48,2082.17,0.000331
12/24/2014,2083.25,2081.88,-0.000658
12/26/2014,2084.30,2088.77,0.002145
12/29/2014,2087.63,2090.57,0.001408
12/30/2014,2088.49,2080.35,-0.003898
01/02/2015,2058.90,2058.20,-0.000340
01/05/2015,2054.44,2020.58,-0.016481
01/06/2015,2022.15,2002.61,-0.009663
01/07/2015,2005.55,2025.90,0.010147
01/08/2015,2030.61,2062.14,0.015527
01/09/2015,2063.45,2044.81,-0.009033
01/12/2015,2046.13,2028.26,-0.008734
01/13/2015,2031.58,2023.03,-0.004209
01/14/2015,2018.40,2011.27,-0.003533
01/15/2015,2013.75,1992.67,-0.010468
01/16/2015,1992.25,2019.42,0.013638
01/20/2015,2020.76,2022.55,0.000886
01/21/2015,2020.19,2032.12,0.005905
01/22/2015,2034.30,2063.15,0.014182
01/23/2015,2062.98,2051.82,-0.005410
01/26/2015,2050.42,2057.09,0.003253
01/27/2015,2047.86,2029.55,-0.008941
01/28/2015,2032.34,2002.16,-0.014850
01/29/2015,2002.45,2021.25,0.009388
01/30/2015,2019.35,1994.99,-0.012063
02/02/2015,1996.67,2020.85,0.012110
02/03/2015,2022.71,2050.03,0.013507
02/04/2015,2048.86,2041.51,-0.003587
02/05/2015,2043.45,2062.52,0.009332
02/06/2015,2062.28,2055.47,-0.003302
02/09/2015,2053.47,2046.74,-0.003277
02/10/2015,2049.38,2068.59,0.009374
02/11/2015,2068.55,2068.53,-0.000010
02/12/2015,2069.98,2088.48,0.008937
02/13/2015,2088.78,2096.99,0.003931
02/17/2015,2096.47,2100.34,0.001846
02/18/2015,2099.16,2099.68,0.000248
02/19/2015,2099.25,2097.45,-0.000857
02/20/2015,2097.65,2110.30,0.006031
02/23/2015,2109.83,2109.66,-0.000081
02/24/2015,2109.10,2115.48,0.003025
02/25/2015,2115.30,2113.86,-0.000681
02/26/2015,2113.91,2110.74,-0.001500
02/27/2015,2110.88,2104.50,-0.003022
03/02/2015,2105.23,2117.39,0.005776
03/03/2015,2115.76,2107.78,-0.003772
03/04/2015,2107.72,2098.53,-0.004360
03/05/2015,2098.54,2101.04,0.001191
03/06/2015,2100.91,2071.26,-0.014113
03/09/2015,2072.25,2079.43,0.003465
03/10/2015,2076.14,2044.16,-0.015404
03/11/2015,2044.69,2040.24,-0.002176
03/12/2015,2041.10,2065.95,0.012175
03/13/2015,2064.56,2053.40,-0.005406
03/16/2015,2055.35,2081.19,0.012572
03/17/2015,2080.59,2074.28,-0.003033
03/18/2015,2072.84,2099.50,0.012862
03/19/2015,2098.69,2089.27,-0.004489
03/20/2015,2090.32,2108.10,0.008506
03/23/2015,2107.99,2104.42,-0.001694
03/24/2015,2103.94,2091.50,-0.005913
03/25/2015,2093.10,2061.05,-0.015312
03/26/2015,2059.94,2056.15,-0.001840
03/27/2015,2055.78,2061.02,0.002549
03/30/2015,2064.11,2086.24,0.010721
03/31/2015,2084.05,2067.89,-0.007754
04/01/2015,2067.63,2059.69,-0.003840
04/02/2015,2060.03,2066.96,0.003364
04/06/2015,2064.87,2080.62,0.007628
04/07/2015,2080.79,2076.33,-0.002143
04/08/2015,2076.94,2081.90,0.002388
04/09/2015,2081.29,2091.18,0.004752
04/10/2015,2091.51,2102.06,0.005044
04/13/2015,2102.03,2092.43,-0.004567
04/14/2015,2092.28,2095.84,0.001701
04/15/2015,2097.82,2106.63,0.004200
04/16/2015,2105.96,2104.99,-0.000461
04/17/2015,2102.58,2081.18,-0.010178
04/20/2015,2084.11,2100.40,0.007816
04/21/2015,2102.82,2097.29,-0.002630
04/22/2015,2098.27,2107.96,0.004618
04/23/2015,2107.21,2112.93,0.002714
04/24/2015,2112.80,2117.69,0.002314
04/27/2015,2119.29,2108.92,-0.004893
04/28/2015,2108.35,2114.76,0.003040
04/29/2015,2112.49,2106.85,-0.002670
04/30/2015,2105.52,2085.51,-0.009504
05/01/2015,2087.38,2108.29,0.010017
05/04/2015,2110.23,2114.49,0.002019
05/05/2015,2112.63,2089.46,-0.010967
05/06/2015,2091.26,2080.15,-0.005313
05/07/2015,2079.96,2088.00,0.003865
05/08/2015,2092.13,2116.10,0.011457
05/11/2015,2115.56,2105.33,-0.004836
05/12/2015,2102.87,2099.12,-0.001783
05/13/2015,2099.62,2098.48,-0.000543
05/14/2015,2100.43,2121.10,0.009841
05/15/2015,2122.07,2122.73,0.000311
05/18/2015,2121.30,2129.20,0.003724
05/19/2015,2129.45,2127.83,-0.000761
05/20/2015,2127.79,2125.85,-0.000912
05/21/2015,2125.55,2130.82,0.002479
05/22/2015,2130.36,2126.06,-0.002018
05/26/2015,2125.34,2104.20,-0.009947
05/27/2015,2105.13,2123.48,0.008717
05/28/2015,2122.27,2120.79,-0.000697
05/29/2015,2120.66,2107.39,-0.006257
06/01/2015,2108.64,2111.73,0.001465
06/02/2015,2110.41,2109.60,-0.000384
06/03/2015,2110.64,2114.07,0.001625
06/04/2015,2112.35,2095.84,-0.007816
06/05/2015,2095.09,2092.83,-0.001079
06/08/2015,2092.34,2079.28,-0.006242
06/09/2015,2079.07,2080.15,0.000519
06/10/2015,2081.12,2105.20,0.011571
06/11/2015,2106.24,2108.86,0.001244
06/12/2015,2107.43,2094.11,-0.006320
06/15/2015,2091.34,2084.43,-0.003304
06/16/2015,2084.26,2096.29,0.005772
06/17/2015,2097.40,2100.44,0.001449
06/18/2015,2101.58,2121.24,0.009355
06/19/2015,2121.06,2109.99,-0.005219
06/22/2015,2112.50,2122.85,0.004899
06/23/2015,2123.16,2124.20,0.000490
06/24/2015,2123.65,2108.58,-0.007096
06/25/2015,2109.96,2102.31,-0.003626
06/26/2015,2102.62,2101.49,-0.000537
06/29/2015,2098.63,2057.64,-0.019532
06/30/2015,2061.19,2063.11,0.000932
07/01/2015,2067.00,2077.42,0.005041
07/02/2015,2078.03,2076.78,-0.000602
07/06/2015,2073.95,2068.76,-0.002502
07/07/2015,2069.52,2081.34,0.005711
07/08/2015,2077.66,2046.68,-0.014911
07/09/2015,2049.73,2051.31,0.000771
07/10/2015,2052.74,2076.62,0.011633
07/13/2015,2080.03,2099.60,0.009409
07/14/2015,2099.72,2108.95,0.004396
07/15/2015,2109.01,2107.40,-0.000763
07/16/2015,2110.55,2124.29,0.006510
07/17/2015,2126.80,2126.64,-0.000075
07/20/2015,2126.85,2128.28,0.000672
07/21/2015,2127.55,2119.21,-0.003920
07/22/2015,2118.21,2114.15,-0.001917
07/23/2015,2114.16,2102.15,-0.005681
07/24/2015,2102.24,2079.65,-0.010746
07/27/2015,2078.19,2067.64,-0.005077
07/28/2015,2070.75,2093.25,0.010866
07/29/2015,2094.70,2108.57,0.006621
07/30/2015,2106.78,2108.63,0.000878
07/31/2015,2111.60,2103.84,-0.003675
08/03/2015,2104.49,2098.04,-0.003065
08/04/2015,2097.68,2093.32,-0.002078
08/05/2015,2095.27,2099.84,0.002181
08/06/2015,2100.75,2083.56,-0.008183
08/07/2015,2082.61,2077.57,-0.002420
08/10/2015,2080.98,2104.18,0.011149
08/11/2015,2102.66,2084.07,-0.008841
08/12/2015,2081.10,2086.05,0.002379
08/13/2015,2086.19,2083.39,-0.001342
08/14/2015,2083.15,2091.54,0.004028
08/17/2015,2089.70,2102.44,0.006097
08/18/2015,2101.99,2096.92,-0.002412
08/19/2015,2095.69,2079.61,-0.007673
08/20/2015,2076.61,2035.73,-0.019686
08/21/2015,2034.08,1970.89,-0.031066
08/24/2015,1965.15,1893.21,-0.036608
08/25/2015,1898.08,1867.61,-0.016053
08/26/2015,1872.75,1940.51,0.036182
08/27/2015,1942.77,1987.66,0.023106
08/28/2015,1986.06,1988.87,0.001415
08/31/2015,1986.73,1972.18,-0.007324
09/01/2015,1970.09,1913.85,-0.028547
09/02/2015,1916.52,1948.86,0.016874
09/03/2015,1950.79,1951.13,0.000174
09/04/2015,1947.76,1921.22,-0.013626
09/08/2015,1927.30,1969.41,0.021849
09/09/2015,1971.45,1942.04,-0.014918
09/10/2015,1941.59,1952.29,0.005511
09/11/2015,1951.45,1961.05,0.004919
09/14/2015,1963.06,1953.03,-0.005109
09/15/2015,1955.10,1978.09,0.011759
09/16/2015,1978.02,1995.31,0.008741
09/17/2015,1995.33,1990.20,-0.002571
09/18/2015,1989.66,1958.03,-0.015897
09/21/2015,1960.84,1966.97,0.003126
09/22/2015,1961.39,1942.74,-0.009509
09/23/2015,1943.24,1938.76,-0.002305
09/24/2015,1934.81,1932.24,-0.001328
09/25/2015,1935.93,1931.34,-0.002371
09/28/2015,1929.18,1881.77,-0.024575
09/29/2015,1881.90,1884.09,0.001164
09/30/2015,1887.14,1920.03,0.017428
10/01/2015,1919.65,1923.82,0.002172
10/02/2015,1921.77,1951.36,0.015397
10/05/2015,1954.33,1987.05,0.016742
10/06/2015,1986.63,1979.92,-0.003378
10/07/2015,1982.34,1995.83,0.006805
10/08/2015,1994.01,2013.43,0.009739
10/09/2015,2013.73,2014.89,0.000576
10/12/2015,2015.65,2017.46,0.000898
10/13/2015,2015.00,2003.69,-0.005613
10/14/2015,2003.66,1994.24,-0.004701
10/15/2015,1996.47,2023.86,0.013719
10/16/2015,2024.37,2033.11,0.004317
10/19/2015,2031.73,2033.66,0.000950
10/20/2015,2033.13,2030.77,-0.001161
10/21/2015,2033.47,2018.94,-0.007145
10/22/2015,2021.88,2052.51,0.015149
10/23/2015,2058.19,2075.15,0.008240
10/26/2015,2075.08,2071.18,-0.001879
10/27/2015,2068.75,2065.89,-0.001382
10/28/2015,2066.48,2090.35,0.011551
10/29/2015,2088.35,2089.41,0.000508
10/30/2015,2090.00,2079.36,-0.005091
11/02/2015,2080.76,2104.05,0.011193
11/03/2015,2102.63,2109.79,0.003405
11/04/2015,2110.60,2102.31,-0.003928
11/05/2015,2101.68,2099.93,-0.000833
11/06/2015,2098.60,2099.20,0.000286
11/09/2015,2096.56,2078.58,-0.008576
11/10/2015,2077.19,2081.72,0.002181
11/11/2015,2083.41,2075.00,-0.004037
11/12/2015,2072.29,2045.97,-0.012701
11/13/2015,2044.64,2023.04,-0.010564
11/16/2015,2022.08,2053.19,0.015385
11/17/2015,2053.67,2050.44,-0.001573
11/18/2015,2051.99,2083.58,0.015395
11/19/2015,2083.70,2081.24,-0.001181
11/20/2015,2082.82,2089.17,0.003049
11/23/2015,2089.41,2086.59,-0.001350
11/24/2015,2084.42,2089.14,0.002264
11/25/2015,2089.30,2088.87,-0.000206
11/27/2015,2088.82,2090.11,0.000618
11/30/2015,2090.95,2080.41,-0.005041
12/01/2015,2082.93,2102.63,0.009458
12/02/2015,2101.71,2079.51,-0.010563
12/03/2015,2080.71,2049.62,-0.014942
12/04/2015,2051.24,2091.69,0.019720
12/07/2015,2090.42,2077.07,-0.006386
12/08/2015,2073.39,2063.59,-0.004727
12/09/2015,2061.17,2047.62,-0.006574
12/10/2015,2047.93,2052.23,0.002100
12/11/2015,2047.27,2012.37,-0.017047
12/14/2015,2013.37,2021.94,0.004257
12/15/2015,2025.55,2043.41,0.008817
12/16/2015,2046.50,2073.07,0.012983
12/17/2015,2073.76,2041.89,-0.015368
12/18/2015,2040.81,2005.55,-0.017277
12/21/2015,2010.27,2021.15,0.005412
12/22/2015,2023.15,2038.97,0.007819
12/23/2015,2042.20,2064.29,0.010817
12/24/2015,2063.52,2060.99,-0.001226
12/28/2015,2057.77,2056.50,-0.000617
12/29/2015,2060.54,2078.36,0.008648
12/30/2015,2077.34,2063.36,-0.006730
12/31/2015,2060.59,2043.94,-0.008080
01/04/2016,2038.20,2012.66,-0.012531
01/05/2016,2013.78,2016.71,0.001455
01/06/2016,2011.71,1990.26,-0.010663
01/07/2016,1985.32,1943.09,-0.021271
01/08/2016,1945.97,1922.03,-0.012302
01/11/2016,1926.12,1923.67,-0.001272
01/12/2016,1927.83,1938.68,0.005628
01/13/2016,1940.34,1890.28,-0.025800
01/14/2016,1891.68,1921.84,0.015943
01/15/2016,1916.68,1880.33,-0.018965
01/19/2016,1888.66,1881.33,-0.003881
01/20/2016,1876.18,1859.33,-0.008981
01/21/2016,1861.46,1868.99,0.004045
01/22/2016,1877.40,1906.90,0.015713
01/25/2016,1906.28,1877.08,-0.015318
01/26/2016,1878.79,1903.63,0.013221
01/27/2016,1902.52,1882.95,-0.010286
01/28/2016,1885.22,1893.36,0.004318
01/29/2016,1894.00,1940.24,0.024414
02/01/2016,1936.94,1939.38,0.001260
02/02/2016,1935.26,1903.03,-0.016654
02/03/2016,1907.07,1912.53,0.002863
02/04/2016,1911.67,1915.45,0.001977
02/05/2016,1913.07,1880.05,-0.017260
02/08/2016,1873.25,1853.44,-0.010575
02/09/2016,1848.46,1852.21,0.002029
02/10/2016,1857.10,1851.86,-0.002822
02/11/2016,1847.00,1829.08,-0.009702
02/12/2016,1833.40,1864.78,0.017116
02/16/2016,1871.44,1895.58,0.012899
02/17/2016,1898.80,1926.82,0.014757
02/18/2016,1927.57,1917.83,-0.005053
02/19/2016,1916.74,1917.78,0.000543
02/22/2016,1924.44,1945.50,0.010943
02/23/2016,1942.38,1921.27,-0.010868
02/24/2016,1917.56,1929.80,0.006383
02/25/2016,1931.87,1951.70,0.010265
02/26/2016,1954.95,1948.05,-0.003530
02/29/2016,1947.13,1932.23,-0.007652
03/01/2016,1937.09,1978.35,0.021300
03/02/2016,1976.60,1986.45,0.004983
03/03/2016,1985.60,1993.40,0.003928
03/04/2016,1994.01,1999.99,0.002999
03/07/2016,1996.11,2001.76,0.002831
03/08/2016,1996.88,1979.26,-0.008824
03/09/2016,1981.44,1989.26,0.003947
03/10/2016,1990.97,1989.57,-0.000703
03/11/2016,1994.71,2022.19,0.013776
03/14/2016,2019.27,2019.64,0.000183
03/15/2016,2015.27,2015.93,0.000327
03/16/2016,2014.24,2027.22,0.006444
03/17/2016,2026.90,2040.59,0.006754
03/18/2016,2041.16,2049.58,0.004125
03/21/2016,2047.88,2051.60,0.001817
03/22/2016,2048.64,2049.80,0.000566
03/23/2016,2048.55,2036.71,-0.005780
03/24/2016,2032.48,2035.94,0.001702
03/28/2016,2037.89,2037.05,-0.000412
03/29/2016,2035.75,2055.01,0.009461
03/30/2016,2058.27,2063.95,0.002760
03/31/2016,2063.77,2059.74,-0.001953
04/01/2016,2056.62,2072.78,0.007858
04/04/2016,2073.19,2066.13,-0.003405
04/05/2016,2062.50,2045.17,-0.008402
04/06/2016,2045.56,2066.66,0.010315
04/07/2016,2063.01,2041.91,-0.010228
04/08/2016,2045.54,2047.60,0.001007
04/11/2016,2050.23,2041.99,-0.004019
04/12/2016,2043.72,2061.72,0.008807
04/13/2016,2065.92,2082.42,0.007987
04/14/2016,2082.89,2082.78,-0.000053
04/15/2016,2083.10,2080.73,-0.001138
04/18/2016,2078.83,2094.34,0.007461
04/19/2016,2096.05,2100.80,0.002266
04/20/2016,2101.52,2102.40,0.000419
04/21/2016,2102.09,2091.48,-0.005047
04/22/2016,2091.49,2091.58,0.000043
04/25/2016,2089.37,2087.79,-0.000756
04/26/2016,2089.84,2091.70,0.000890
04/27/2016,2092.33,2095.15,0.001348
04/28/2016,2090.93,2075.81,-0.007231
04/29/2016,2071.82,2065.30,-0.003147
05/02/2016,2067.17,2081.43,0.006898
05/03/2016,2077.18,2063.37,-0.006648
05/04/2016,2060.30,2051.12,-0.004456
05/05/2016,2052.95,2050.63,-0.001130
05/06/2016,2047.77,2057.14,0.004576
05/09/2016,2057.55,2058.69,0.000554
05/10/2016,2062.63,2084.39,0.010550
05/11/2016,2083.29,2064.46,-0.009039
05/12/2016,2067.17,2064.11,-0.001480
05/13/2016,2062.50,2046.61,-0.007704
05/16/2016,2046.53,2066.66,0.009836
05/17/2016,2065.04,2047.21,-0.008634
05/18/2016,2044.38,2047.63,0.001590
05/19/2016,2044.21,2040.04,-0.002040
05/20/2016,2041.88,2052.32,0.005113
05/23/2016,2052.23,2048.04,-0.002042
05/24/2016,2052.65,2076.06,0.011405
05/25/2016,2078.93,2090.54,0.005585
05/26/2016,2091.44,2090.10,-0.000641
05/27/2016,2090.06,2099.06,0.004306
05/31/2016,2100.13,2096.95,-0.001514
06/01/2016,2093.94,2099.33,0.002574
06/02/2016,2097.71,2105.26,0.003599
06/03/2016,2104.07,2099.13,-0.002348
06/06/2016,2100.83,2109.41,0.004084
06/07/2016,2110.18,2112.13,0.000924
06/08/2016,2112.71,2119.12,0.003034
06/09/2016,2115.65,2115.48,-0.000080
06/10/2016,2109.57,2096.07,-0.006399
06/13/2016,2091.75,2079.06,-0.006067
06/14/2016,2076.65,2075.32,-0.000640
06/15/2016,2077.60,2071.50,-0.002936
06/16/2016,2066.36,2077.99,0.005628
06/17/2016,2078.20,2071.22,-0.003359
06/20/2016,2075.58,2083.25,0.003695
06/21/2016,2085.19,2088.90,0.001779
06/22/2016,2089.75,2085.45,-0.002058
06/23/2016,2092.80,2113.32,0.009805
06/24/2016,2103.81,2037.41,-0.031562
06/27/2016,2031.45,2000.54,-0.015216
06/28/2016,2006.67,2036.09,0.014661
06/29/2016,2042.69,2070.77,0.013747
06/30/2016,2073.17,2098.86,0.012392
07/01/2016,2099.34,2102.95,0.001720
07/05/2016,2095.05,2088.55,-0.003103
07/06/2016,2084.43,2099.73,0.007340
07/07/2016,2100.42,2097.90,-0.001200
07/08/2016,2106.97,2129.90,0.010883
07/11/2016,2131.72,2137.16,0.002552
